time,Lower,Middle,Upper,Actual
2018-09-27 07:00:00,80.07573,86.99479,87.81729,81.31
2018-09-27 08:00:00,77.581726,81.34512,82.17669,81.14
2018-09-27 09:00:00,77.08773,80.19769,81.654686,81.14
2018-09-27 10:00:00,77.212654,81.25465,81.56396,81.61
2018-09-27 11:00:00,77.26422,82.5416,81.883644,82.24
2018-09-27 12:00:00,77.268265,81.09717,81.95572,81.64
2018-09-27 13:00:00,77.320045,80.58299,81.55647,80.52
2018-09-27 14:00:00,76.695,80.988304,82.12428,80.56
2018-09-27 15:00:00,78.7876,81.622505,81.97828,80.79
2018-09-27 16:00:00,76.7994,81.34321,82.61045,80.25
2018-09-27 17:00:00,76.94258,80.22098,82.38562,85.77
2018-09-27 18:00:00,84.32145,84.825264,86.42886,87.39
2018-09-27 19:00:00,86.41765,84.80112,88.591805,86.29
2018-09-27 20:00:00,81.35438,80.58198,82.1577,80.7
2018-09-27 21:00:00,72.625336,75.67581,80.31625,80.25
2018-09-27 22:00:00,72.372375,74.88961,80.1721,78.94
2018-09-27 23:00:00,71.71345,73.874374,79.577705,77.71
2018-09-28 00:00:00,71.1713,71.07878,76.36631,76.67
2018-09-28 01:00:00,69.915565,72.536224,76.93084,76.84
2018-09-28 02:00:00,72.19574,77.172195,80.27657,76.72
2018-09-28 03:00:00,74.21912,77.446526,80.97132,76.8
2018-09-28 04:00:00,74.79849,77.81493,81.26952,78.86
2018-09-28 05:00:00,77.30172,80.30116,82.15221,81.93
2018-09-28 06:00:00,79.59005,83.648224,87.25307,85.86
2018-09-28 07:00:00,82.36608,88.93018,91.32215,85.88
2018-09-28 08:00:00,81.25053,86.05892,86.29573,85.43
2018-09-28 09:00:00,81.27885,83.41545,83.99216,83.66
2018-09-28 10:00:00,80.68652,83.04554,84.18921,84.46
2018-09-28 11:00:00,81.06909,83.88023,85.93713,84.84
2018-09-28 12:00:00,80.80553,82.9521,83.1454,82.89
2018-09-28 13:00:00,76.94023,80.51343,81.93356,82.35
2018-09-28 14:00:00,77.26899,82.05826,83.5233,81.21
2018-09-28 15:00:00,77.44486,80.55622,82.34432,80.78
2018-09-28 16:00:00,77.33639,81.75825,82.449524,80.46
2018-09-28 17:00:00,75.3766,81.356155,82.36741,80.17
2018-09-28 18:00:00,76.347046,80.153694,80.92062,82.99
2018-09-28 19:00:00,78.11549,81.93902,83.0261,83.11
2018-09-28 20:00:00,74.45698,77.83883,81.684685,80.34
2018-09-28 21:00:00,71.80979,74.96104,80.13741,77.6
2018-09-28 22:00:00,70.05471,72.275635,77.84536,74.46
2018-09-28 23:00:00,64.70175,69.97471,74.27923,68.72
2018-09-29 00:00:00,59.811394,64.41291,67.382904,66.86
2018-09-29 01:00:00,58.448517,63.439964,64.798546,66.78
2018-09-29 02:00:00,62.46602,66.497765,69.44685,65.07
2018-09-29 03:00:00,59.979828,64.13115,67.86092,64.67
2018-09-29 04:00:00,60.78426,64.48424,69.34477,67.44
2018-09-29 05:00:00,64.575874,69.121796,72.15859,71.4
2018-09-29 06:00:00,68.61503,74.00252,74.98661,69.26
2018-09-29 07:00:00,66.08073,69.38758,73.64258,77.82
2018-09-29 08:00:00,73.0662,78.42182,80.50383,78.17
2018-09-29 09:00:00,74.15427,77.47124,80.013176,78.39
2018-09-29 10:00:00,75.93696,79.083046,80.29025,78.79
2018-09-29 11:00:00,75.87329,78.568306,80.641426,79.64
2018-09-29 12:00:00,75.9299,79.3089,80.70511,78.65
2018-09-29 13:00:00,75.82353,77.26045,79.36662,76.29
2018-09-29 14:00:00,71.16643,76.71925,79.17723,73.98
2018-09-29 15:00:00,70.075356,74.17208,76.200195,73.01
2018-09-29 16:00:00,71.3588,73.29274,75.58956,74.63
2018-09-29 17:00:00,72.0649,76.07232,77.79809,81.81
2018-09-29 18:00:00,77.26419,83.67158,85.34907,83.8
2018-09-29 19:00:00,79.84756,82.76471,83.727005,82.77
2018-09-29 20:00:00,72.81717,77.53088,81.42649,81.28
2018-09-29 21:00:00,73.40423,77.228676,81.845795,78.95
2018-09-29 22:00:00,70.50581,73.95137,79.031494,77.29
2018-09-29 23:00:00,67.9951,72.33816,77.07816,77.23
2018-09-30 00:00:00,67.86752,72.20614,76.16152,73.64
2018-09-30 01:00:00,66.00403,69.71811,71.37071,71.2
2018-09-30 02:00:00,67.59144,69.89289,72.683846,69.52
2018-09-30 03:00:00,65.62957,68.48358,71.427124,68.94
2018-09-30 04:00:00,66.15522,68.39068,70.677444,70.65
2018-09-30 05:00:00,66.816505,70.103966,72.59688,73.75
2018-09-30 06:00:00,69.7389,75.88793,77.051765,74.18
2018-09-30 07:00:00,70.62057,74.812744,76.801674,78.4
2018-09-30 08:00:00,74.56294,79.581825,80.14066,77.72
2018-09-30 09:00:00,72.53451,76.16062,78.1923,76.1
2018-09-30 10:00:00,71.25446,75.75076,78.6099,77.67
2018-09-30 11:00:00,72.60139,77.13784,79.111,78.92
2018-09-30 12:00:00,73.78938,78.033676,80.38707,78.15
2018-09-30 13:00:00,73.53952,76.00369,77.90324,71.95
2018-09-30 14:00:00,66.70223,71.78109,72.7939,67.12
2018-09-30 15:00:00,61.960182,66.76308,69.92231,66.59
2018-09-30 16:00:00,62.903957,67.24626,71.26853,69.79
2018-09-30 17:00:00,67.23792,71.925674,74.770584,78.88
2018-09-30 18:00:00,74.74341,80.6609,82.76487,80.19
2018-09-30 19:00:00,73.47149,79.0154,82.399635,80.15
2018-09-30 20:00:00,69.99936,74.93575,81.03513,75.59
2018-09-30 21:00:00,67.1903,70.81387,75.3865,66.9
2018-09-30 22:00:00,59.455288,63.59391,67.1422,64.64
2018-09-30 23:00:00,56.879482,60.88021,65.728645,61.11
2018-10-01 00:00:00,52.90504,57.355484,60.41713,56.85
2018-10-01 01:00:00,51.356934,54.545784,56.02052,53.87
2018-10-01 02:00:00,52.15782,53.078865,55.524372,54.86
2018-10-01 03:00:00,53.16712,56.141563,58.194824,56.97
2018-10-01 04:00:00,55.940758,60.731487,62.554604,73.95
2018-10-01 05:00:00,71.775185,77.564766,79.52344,80.36
2018-10-01 06:00:00,76.02095,86.6567,87.83309,82.43
2018-10-01 07:00:00,78.002144,84.72798,85.559525,82.44
2018-10-01 08:00:00,78.7142,82.24972,82.97875,80.19
2018-10-01 09:00:00,76.608505,78.166306,80.90011,78.81
2018-10-01 10:00:00,74.88646,76.99374,80.46254,76.64
2018-10-01 11:00:00,72.05003,74.42811,78.70549,73.31
2018-10-01 12:00:00,68.35877,69.561226,73.335526,68.42
2018-10-01 13:00:00,64.475235,63.361885,67.13841,66.5
2018-10-01 14:00:00,63.101093,65.91123,72.1682,64.82
2018-10-01 15:00:00,60.445637,65.69359,71.063095,67.25
2018-10-01 16:00:00,63.658176,70.79488,73.98356,76.22
2018-10-01 17:00:00,71.9356,79.52687,83.14778,82.83
2018-10-01 18:00:00,78.101555,82.40574,84.48542,83.36
2018-10-01 19:00:00,80.44195,81.27714,81.62743,77.49
2018-10-01 20:00:00,68.202515,71.60056,75.45021,72.95
2018-10-01 21:00:00,65.06346,67.84176,69.09299,67.31
2018-10-01 22:00:00,58.732403,63.4971,66.95262,63.8
2018-10-01 23:00:00,54.793903,60.285618,67.59603,61.39
2018-10-02 00:00:00,53.98492,57.058224,61.33692,56.48
2018-10-02 01:00:00,50.371426,53.416008,56.38874,54.46
2018-10-02 02:00:00,51.753242,53.11187,55.634834,54.53
2018-10-02 03:00:00,52.055283,54.861683,55.815147,56.29
2018-10-02 04:00:00,54.51409,58.27,61.07702,64.15
2018-10-02 05:00:00,60.75585,67.90294,71.087135,77.67
2018-10-02 06:00:00,74.07267,81.5253,82.0595,80.04
2018-10-02 07:00:00,75.18345,81.87585,83.31505,80.58
2018-10-02 08:00:00,77.091736,81.800186,83.34006,79.56
2018-10-02 09:00:00,74.93751,79.80626,81.54932,76.87
2018-10-02 10:00:00,73.14423,75.8631,78.89646,77.95
2018-10-02 11:00:00,74.301346,77.98769,79.6233,76.7
2018-10-02 12:00:00,72.05014,74.63971,78.25515,72.92
2018-10-02 13:00:00,68.33315,70.69674,72.52619,71.32
2018-10-02 14:00:00,67.09428,70.402435,72.07052,70.94
2018-10-02 15:00:00,67.38322,70.824455,74.17979,72.79
2018-10-02 16:00:00,70.20582,74.6739,77.84813,79.81
2018-10-02 17:00:00,76.37116,82.91995,84.99388,86.13
2018-10-02 18:00:00,81.490105,88.09041,87.15609,87.21
2018-10-02 19:00:00,81.79044,86.39569,86.17959,81.22
2018-10-02 20:00:00,74.81494,76.221,80.07774,76.75
2018-10-02 21:00:00,67.79961,71.400085,76.90292,71.73
2018-10-02 22:00:00,59.757496,66.69407,69.73982,65.6
2018-10-02 23:00:00,55.372696,61.83407,63.03066,63.22
2018-10-03 00:00:00,53.82346,58.99712,63.462486,61.49
2018-10-03 01:00:00,53.941063,58.985573,62.47194,60.86
2018-10-03 02:00:00,55.50581,61.309788,65.23312,60.71
2018-10-03 03:00:00,55.571346,61.169743,65.0094,60.77
2018-10-03 04:00:00,56.230415,61.68448,65.99658,65.35
2018-10-03 05:00:00,59.191113,68.68915,72.11717,79.94
2018-10-03 06:00:00,74.255005,83.55127,82.98091,83.33
2018-10-03 07:00:00,76.3084,86.726776,83.046715,84.23
2018-10-03 08:00:00,77.2539,83.648285,83.19508,82.82
2018-10-03 09:00:00,75.17132,81.98098,81.089,82.57
2018-10-03 10:00:00,74.33676,81.814964,80.29905,81.34
2018-10-03 11:00:00,74.367836,81.745026,79.98188,81.66
2018-10-03 12:00:00,75.0657,80.36331,79.9239,80.74
2018-10-03 13:00:00,74.73266,79.57565,79.17972,79.76
2018-10-03 14:00:00,73.39261,80.20009,80.592384,78.7
2018-10-03 15:00:00,76.146835,78.31609,77.405136,79.54
2018-10-03 16:00:00,74.8654,80.25555,81.19415,81.94
2018-10-03 17:00:00,78.64984,83.74164,82.507195,88.39
2018-10-03 18:00:00,77.49922,88.43434,80.230804,89.53
2018-10-03 19:00:00,79.15333,86.03807,78.60239,84.35
2018-10-03 20:00:00,72.93083,79.12399,78.42185,80.32
2018-10-03 21:00:00,69.85191,75.05144,77.49878,76.38
2018-10-03 22:00:00,67.87458,71.39861,72.68381,68.39
2018-10-03 23:00:00,59.7733,64.78671,68.08357,65.37
2018-10-04 00:00:00,57.34919,60.98457,64.047226,64.96
2018-10-04 01:00:00,55.77682,62.1425,65.466255,64.41
2018-10-04 02:00:00,60.481945,64.55425,70.30918,64.71
2018-10-04 03:00:00,61.729355,64.677826,71.027534,65.99
2018-10-04 04:00:00,62.368,68.09399,71.41296,78.36
2018-10-04 05:00:00,78.05043,81.69485,79.34998,86.17
2018-10-04 06:00:00,82.863945,89.364105,83.03142,88.4
2018-10-04 07:00:00,82.88847,86.266045,84.29435,89.81
2018-10-04 08:00:00,84.5495,79.809074,83.28807,86.62
2018-10-04 09:00:00,83.472115,85.62747,82.78685,85.48
2018-10-04 10:00:00,83.53543,83.441635,81.015915,83.28
2018-10-04 11:00:00,80.82715,83.19381,79.73683,83.49
2018-10-04 12:00:00,79.294785,83.040825,79.95419,80.15
2018-10-04 13:00:00,76.57214,77.95185,77.59351,79.59
2018-10-04 14:00:00,75.91192,80.24573,78.31607,79.06
2018-10-04 15:00:00,77.410995,78.61956,74.92453,84.82
2018-10-04 16:00:00,81.06572,85.25841,78.131546,87.85
2018-10-04 17:00:00,85.33269,87.502625,78.1699,88.49
2018-10-04 18:00:00,85.00268,87.12189,79.38546,91.93
2018-10-04 19:00:00,84.80775,80.18014,80.78981,88.09
2018-10-04 20:00:00,83.77435,82.61287,79.89305,81.08
2018-10-04 21:00:00,74.14036,75.85255,77.22453,76.09
2018-10-04 22:00:00,68.7181,71.04851,74.22482,74.79
2018-10-04 23:00:00,66.62368,70.647736,72.94253,72.69
2018-10-05 00:00:00,62.143898,68.021286,71.62085,67.45
2018-10-05 01:00:00,59.318886,64.302086,67.235275,65.99
2018-10-05 02:00:00,62.894085,65.4673,71.090004,65.57
2018-10-05 03:00:00,61.50101,64.82632,70.03144,64.28
2018-10-05 04:00:00,61.18792,64.33187,69.77164,75.15
2018-10-05 05:00:00,72.0691,77.7911,80.246056,81.94
2018-10-05 06:00:00,77.405,85.566,87.70752,84.44
2018-10-05 07:00:00,83.70139,85.480515,89.98022,84.38
2018-10-05 08:00:00,83.29083,83.2566,83.8161,81.24
2018-10-05 09:00:00,78.16425,80.34932,81.590294,80.79
2018-10-05 10:00:00,78.03782,81.33277,81.705124,80.47
2018-10-05 11:00:00,77.797554,81.05417,81.8563,80.85
2018-10-05 12:00:00,77.32735,80.18777,80.7826,79.02
2018-10-05 13:00:00,75.56664,77.04194,79.01717,75.32
2018-10-05 14:00:00,71.820206,75.48998,78.949036,74.39
2018-10-05 15:00:00,71.67042,74.93254,78.2888,80.17
2018-10-05 16:00:00,74.99299,81.79903,85.738045,83.73
2018-10-05 17:00:00,82.51875,85.77503,86.58734,85.3
2018-10-05 18:00:00,83.30166,84.463585,83.5222,85.43
2018-10-05 19:00:00,83.09849,82.75188,81.780106,82.12
2018-10-05 20:00:00,74.601105,77.92051,82.0026,79.07
2018-10-05 21:00:00,70.898926,74.25905,78.515015,73.6
2018-10-05 22:00:00,68.28676,69.66022,73.62544,78.17
2018-10-05 23:00:00,68.02061,74.390274,77.412506,77.82
2018-10-06 00:00:00,67.20485,72.21781,76.71704,76.62
2018-10-06 01:00:00,68.68056,73.0802,75.685936,74.43
2018-10-06 02:00:00,70.26126,74.17926,76.388756,72.84
2018-10-06 03:00:00,69.000725,72.82699,73.6022,69.31
2018-10-06 04:00:00,65.0985,68.962814,69.788925,67.99
2018-10-06 05:00:00,63.787285,67.94971,70.09674,70.14
2018-10-06 06:00:00,66.22249,72.617645,73.3343,72.38
2018-10-06 07:00:00,68.60645,74.06825,76.03738,78.24
2018-10-06 08:00:00,70.83336,78.83682,79.08701,78.72
2018-10-06 09:00:00,70.86982,78.574005,79.1236,78.44
2018-10-06 10:00:00,72.39474,78.098236,79.87809,76.98
2018-10-06 11:00:00,70.7106,76.093094,79.17015,75.23
2018-10-06 12:00:00,70.183136,73.06194,76.536964,68.37
2018-10-06 13:00:00,64.3027,66.25175,69.35269,63.6
2018-10-06 14:00:00,58.769554,63.31891,67.62385,61.57
2018-10-06 15:00:00,58.06303,61.5526,67.276955,65.46
2018-10-06 16:00:00,60.819687,68.10641,71.73375,75.74
2018-10-06 17:00:00,71.669426,78.098656,80.64037,80.25
2018-10-06 18:00:00,75.55278,81.224556,82.462524,84.02
2018-10-06 19:00:00,80.91506,83.380844,81.35002,75.71
2018-10-06 20:00:00,67.97932,72.091156,74.3692,68.4
2018-10-06 21:00:00,59.534054,66.03481,69.52701,67.73
2018-10-06 22:00:00,59.497604,65.04876,66.40628,62.34
2018-10-06 23:00:00,55.754013,59.029118,62.78767,59.1
2018-10-07 00:00:00,51.99159,56.659122,58.886665,57.56
2018-10-07 01:00:00,52.455616,55.11704,53.347923,55.52
2018-10-07 02:00:00,53.686493,55.665134,58.16103,51.71
2018-10-07 03:00:00,49.90741,52.239983,55.527912,51.74
2018-10-07 04:00:00,50.326603,53.165504,57.85641,55.23
2018-10-07 05:00:00,53.846226,58.352535,62.867813,59.8
2018-10-07 06:00:00,60.494984,64.168495,66.946304,59.49
2018-10-07 07:00:00,58.955368,59.19893,65.8841,61.7
2018-10-07 08:00:00,60.27514,62.769497,64.44255,60.35
2018-10-07 09:00:00,59.272118,60.21058,62.460598,61.62
2018-10-07 10:00:00,60.289284,61.56072,62.7068,60.52
2018-10-07 11:00:00,59.05572,59.977077,61.888123,57.82
2018-10-07 12:00:00,54.818146,56.711914,58.142025,56.63
2018-10-07 13:00:00,53.831207,54.959152,57.532837,55.87
2018-10-07 14:00:00,53.98968,56.46137,62.44728,56.52
2018-10-07 15:00:00,54.80808,57.60799,60.97827,61.25
2018-10-07 16:00:00,59.396343,64.222176,66.68687,68.46
2018-10-07 17:00:00,66.959625,71.15512,75.148766,78.23
2018-10-07 18:00:00,74.15831,79.63437,80.42481,83.01
2018-10-07 19:00:00,76.06699,81.872055,83.40484,77.71
2018-10-07 20:00:00,68.982414,72.824234,76.931786,74.94
2018-10-07 21:00:00,66.919266,70.59459,74.86409,69.82
2018-10-07 22:00:00,59.873276,65.14948,69.028656,60.92
2018-10-07 23:00:00,52.4629,56.57303,61.38622,58.62
2018-10-08 00:00:00,52.805714,56.02354,58.48094,55.54
2018-10-08 01:00:00,51.13699,53.869358,54.96858,54.29
2018-10-08 02:00:00,52.24067,53.576553,54.904808,54.6
2018-10-08 03:00:00,52.612587,55.172115,56.56021,57.6
2018-10-08 04:00:00,55.749805,61.455418,62.578415,67.52
2018-10-08 05:00:00,65.56032,71.02239,74.49027,77.48
2018-10-08 06:00:00,74.50516,80.60371,82.94772,79.33
2018-10-08 07:00:00,75.609024,79.625565,80.9013,78.84
2018-10-08 08:00:00,75.78791,78.52261,79.90487,78.23
2018-10-08 09:00:00,75.15701,77.447624,79.88505,78.89
2018-10-08 10:00:00,76.04872,79.25397,80.89669,77.33
2018-10-08 11:00:00,74.79166,76.76414,79.46842,77.63
2018-10-08 12:00:00,73.18677,76.05122,78.56959,76.68
2018-10-08 13:00:00,72.461365,74.60998,77.94496,76.09
2018-10-08 14:00:00,72.93615,76.56288,79.39718,76.2
2018-10-08 15:00:00,71.87259,77.92155,80.67062,79.72
2018-10-08 16:00:00,74.95496,81.92764,82.93806,80.37
2018-10-08 17:00:00,75.18574,80.56966,83.30624,81.81
2018-10-08 18:00:00,77.009605,82.88539,82.0852,84.93
2018-10-08 19:00:00,80.72576,82.93498,84.71216,84.17
2018-10-08 20:00:00,76.09322,79.00401,81.84217,79.19
2018-10-08 21:00:00,70.55076,73.787994,78.88017,76.4
2018-10-08 22:00:00,67.268715,70.9372,76.29229,71.28
2018-10-08 23:00:00,62.397327,66.63124,70.820915,65.6
2018-10-09 00:00:00,58.266445,61.560745,64.99136,63.9
2018-10-09 01:00:00,56.08851,60.910984,63.20141,63.11
2018-10-09 02:00:00,58.954018,62.317204,66.943375,62.52
2018-10-09 03:00:00,59.399643,62.565132,66.936424,63.67
2018-10-09 04:00:00,61.27781,66.572365,69.977776,76.92
2018-10-09 05:00:00,73.551796,80.1564,81.357254,77.79
2018-10-09 06:00:00,74.56695,79.812195,81.258606,78.85
2018-10-09 07:00:00,75.74665,79.13506,81.5375,79.37
2018-10-09 08:00:00,75.534065,78.39871,80.89635,79.76
2018-10-09 09:00:00,75.39939,80.00158,81.357574,77.84
2018-10-09 10:00:00,75.23177,77.44691,79.98651,77.3
2018-10-09 11:00:00,74.18693,76.76976,79.31352,76.17
2018-10-09 12:00:00,72.4002,75.12533,78.492,72.9
2018-10-09 13:00:00,69.72795,71.3917,72.75845,72.46
2018-10-09 14:00:00,69.14426,72.69701,75.95826,76.08
2018-10-09 15:00:00,73.03888,77.09093,79.928185,79.36
2018-10-09 16:00:00,76.76572,80.57157,84.20261,77.72
2018-10-09 17:00:00,75.1556,77.884,80.58254,81.55
2018-10-09 18:00:00,79.15249,83.10646,82.70843,84.42
2018-10-09 19:00:00,79.2845,83.33882,83.37849,84.16
2018-10-09 20:00:00,75.01249,78.57262,81.911194,74.74
2018-10-09 21:00:00,64.73555,69.93571,75.06583,67.87
2018-10-09 22:00:00,58.806355,63.856594,68.10058,65.15
2018-10-09 23:00:00,56.98719,60.953716,65.35001,62.35
2018-10-10 00:00:00,54.70593,57.835205,62.201965,60.92
2018-10-10 01:00:00,54.105946,58.71462,60.759903,59.93
2018-10-10 02:00:00,58.20386,59.381123,63.992203,60.38
2018-10-10 03:00:00,58.006397,60.080635,63.66051,60.01
2018-10-10 04:00:00,58.72141,60.97751,65.341,74.54
2018-10-10 05:00:00,72.32484,76.39568,80.75394,79.2
2018-10-10 06:00:00,76.41195,81.75624,82.615555,82.13
2018-10-10 07:00:00,77.43376,83.15476,82.986595,82.15
2018-10-10 08:00:00,79.011925,81.7397,82.8328,82.84
2018-10-10 09:00:00,75.74545,81.641685,82.72003,80.21
2018-10-10 10:00:00,77.69685,79.04161,79.87951,78.47
2018-10-10 11:00:00,78.47604,77.65518,79.83906,75.22
2018-10-10 12:00:00,74.78286,73.29285,76.58249,71.1
2018-10-10 13:00:00,66.74658,68.738304,71.07434,66.85
2018-10-10 14:00:00,65.276955,67.3959,71.77752,66.33
2018-10-10 15:00:00,63.90789,67.36308,71.94386,74.72
2018-10-10 16:00:00,71.94298,76.58719,80.76899,75.91
2018-10-10 17:00:00,72.44314,76.94841,80.074905,79.49
2018-10-10 18:00:00,74.99183,79.863045,83.12204,80.83
2018-10-10 19:00:00,76.061134,80.00991,81.13864,78.51
2018-10-10 20:00:00,70.73586,73.06886,78.87236,70.21
2018-10-10 21:00:00,59.9759,64.88326,69.5538,65.47
2018-10-10 22:00:00,57.034992,60.75875,65.60907,59.92
2018-10-10 23:00:00,49.710686,55.56857,60.172737,57.01
2018-10-11 00:00:00,48.77381,52.78784,55.99307,53.42
2018-10-11 01:00:00,48.13566,51.001984,53.437775,53.07
2018-10-11 02:00:00,50.18439,52.946808,56.74507,52.84
2018-10-11 03:00:00,49.99771,53.000072,55.43751,54.45
2018-10-11 04:00:00,51.128124,55.4914,57.694824,60.79
2018-10-11 05:00:00,57.03128,65.20788,66.90109,74.3
2018-10-11 06:00:00,70.561584,77.81693,79.1228,78.11
2018-10-11 07:00:00,72.94911,79.66188,82.27935,78.86
2018-10-11 08:00:00,73.38574,78.23795,80.43306,78.32
2018-10-11 09:00:00,74.332375,77.5523,80.25139,77.34
2018-10-11 10:00:00,72.47118,75.56889,79.32261,76.18
2018-10-11 11:00:00,71.775444,75.63748,79.25919,73.31
2018-10-11 12:00:00,67.566414,71.42526,73.48286,68.52
2018-10-11 13:00:00,62.70783,65.77806,68.83433,67.42
2018-10-11 14:00:00,62.501682,67.468094,72.03067,70.17
2018-10-11 15:00:00,66.82887,71.77418,75.441124,78.21
2018-10-11 16:00:00,73.817726,80.345856,82.02808,79.57
2018-10-11 17:00:00,74.42035,81.59627,81.04411,81.93
2018-10-11 18:00:00,76.62249,83.0471,83.50976,83.03
2018-10-11 19:00:00,76.22281,80.82337,82.195564,79.73
2018-10-11 20:00:00,69.158615,74.86528,79.9879,75.66
2018-10-11 21:00:00,64.87553,71.04708,75.341866,70.07
2018-10-11 22:00:00,60.142143,65.54177,70.08389,61.02
2018-10-11 23:00:00,52.203865,56.984657,61.996696,58.6
2018-10-12 00:00:00,52.43653,55.61796,58.03542,56.1
2018-10-12 01:00:00,51.128975,54.811737,56.88836,54.82
2018-10-12 02:00:00,52.80193,54.898746,58.0016,54.53
2018-10-12 03:00:00,52.78903,55.467823,57.40068,54.58
2018-10-12 04:00:00,53.418198,57.364273,60.43811,60.89
2018-10-12 05:00:00,59.710274,65.57318,68.13669,68.98
2018-10-12 06:00:00,67.78744,73.13014,76.266136,72.24
2018-10-12 07:00:00,69.796326,73.246315,76.83134,73.85
2018-10-12 08:00:00,71.30731,73.21381,74.916245,73.27
2018-10-12 09:00:00,70.792625,72.70518,74.36055,71.42
2018-10-12 10:00:00,68.86198,69.78487,72.13145,69.58
2018-10-12 11:00:00,66.54126,68.58741,69.94966,63.12
2018-10-12 12:00:00,59.69927,62.30271,65.05649,62.28
2018-10-12 13:00:00,59.308964,60.439068,62.804382,60.42
2018-10-12 14:00:00,58.8952,61.142273,65.47324,62.05
2018-10-12 15:00:00,59.89313,63.792423,69.13002,71.79
2018-10-12 16:00:00,70.0785,74.58031,76.42563,72.93
2018-10-12 17:00:00,71.48609,74.801254,76.56877,76.6
2018-10-12 18:00:00,73.42482,79.08643,80.843,79.25
2018-10-12 19:00:00,74.245346,78.3872,80.70161,76.56
2018-10-12 20:00:00,68.659966,71.7351,77.029976,72.79
2018-10-12 21:00:00,64.576225,68.93078,72.36035,66.5
2018-10-12 22:00:00,57.677242,62.839966,65.02322,67.76
2018-10-12 23:00:00,57.707428,63.824062,67.30533,61.1
2018-10-13 00:00:00,53.434204,57.247414,60.61112,58.53
2018-10-13 01:00:00,53.43507,55.891335,58.720108,58.82
2018-10-13 02:00:00,55.74868,58.781464,62.841595,58.64
2018-10-13 03:00:00,55.81076,59.46769,63.43835,58.22
2018-10-13 04:00:00,55.712513,59.22798,63.028885,59.89
2018-10-13 05:00:00,58.493343,63.048103,66.19196,63.1
2018-10-13 06:00:00,60.742847,67.980255,70.45666,67.73
2018-10-13 07:00:00,64.71268,70.28961,74.0122,70.76
2018-10-13 08:00:00,66.92707,70.729004,72.93538,70.24
2018-10-13 09:00:00,64.799,69.11726,72.40697,66.77
2018-10-13 10:00:00,61.916588,65.5372,67.98092,64.81
2018-10-13 11:00:00,58.843296,63.293415,66.952415,64.63
2018-10-13 12:00:00,58.96958,62.813606,67.025154,63.59
2018-10-13 13:00:00,57.11631,60.579952,63.815094,60.66
2018-10-13 14:00:00,56.283237,59.406986,65.425606,61.27
2018-10-13 15:00:00,58.28599,62.274162,66.72076,65.24
2018-10-13 16:00:00,62.61164,70.24728,73.24116,69.4
2018-10-13 17:00:00,67.49778,72.57709,77.27524,78.45
2018-10-13 18:00:00,75.8789,80.977165,82.48643,82.49
2018-10-13 19:00:00,75.277054,80.495056,80.84094,79.91
2018-10-13 20:00:00,69.63908,73.720314,78.7468,74.79
2018-10-13 21:00:00,66.90243,69.231895,74.351105,73.75
2018-10-13 22:00:00,66.33998,68.73565,72.982025,59.0
2018-10-13 23:00:00,52.41526,55.91417,61.428864,57.04
2018-10-14 00:00:00,50.854885,54.032074,58.342007,55.78
2018-10-14 01:00:00,49.335613,53.112366,56.52666,54.06
2018-10-14 02:00:00,51.078682,53.084286,57.067047,53.48
2018-10-14 03:00:00,51.16598,53.91814,54.420307,47.62
2018-10-14 04:00:00,43.46172,46.483578,52.6515,44.68
2018-10-14 05:00:00,42.572163,44.56393,48.281662,47.18
2018-10-14 06:00:00,45.004875,49.775227,52.775093,48.11
2018-10-14 07:00:00,45.555416,49.37524,52.69004,58.75
2018-10-14 08:00:00,54.811264,60.444084,63.618206,57.96
2018-10-14 09:00:00,53.7404,57.52242,60.051304,57.0
2018-10-14 10:00:00,53.57504,56.406307,60.307983,58.02
2018-10-14 11:00:00,54.70987,57.960087,60.2749,60.69
2018-10-14 12:00:00,55.7411,61.908855,64.36331,61.32
2018-10-14 13:00:00,55.69651,59.677322,62.70104,58.82
2018-10-14 14:00:00,53.33567,58.22181,62.828163,57.07
2018-10-14 15:00:00,54.344254,57.557865,61.729485,60.65
2018-10-14 16:00:00,57.953434,64.240944,67.15209,61.15
2018-10-14 17:00:00,58.651424,64.21164,67.33578,73.77
2018-10-14 18:00:00,70.56699,76.74041,78.16637,80.63
2018-10-14 19:00:00,75.73429,80.88212,82.13825,78.13
2018-10-14 20:00:00,69.79817,72.33376,76.77165,76.61
2018-10-14 21:00:00,69.24849,70.47898,75.272804,71.68
2018-10-14 22:00:00,61.97454,65.75284,69.911545,55.37
2018-10-14 23:00:00,47.284363,50.521145,55.540337,44.64
2018-10-15 00:00:00,39.074074,41.573784,44.854145,40.98
2018-10-15 01:00:00,34.14678,38.928955,41.186916,40.81
2018-10-15 02:00:00,37.754013,41.416615,44.390205,37.76
2018-10-15 03:00:00,33.07048,39.007576,44.292576,46.69
2018-10-15 04:00:00,45.53761,52.758965,53.81994,55.35
2018-10-15 05:00:00,54.510895,62.15544,66.456924,60.86
2018-10-15 06:00:00,60.47524,66.65186,70.91556,69.13
2018-10-15 07:00:00,67.55499,71.8498,76.49638,70.43
2018-10-15 08:00:00,67.679115,70.56515,70.98407,71.69
2018-10-15 09:00:00,68.75028,71.19826,70.94226,71.82
2018-10-15 10:00:00,68.76723,71.70659,73.59445,75.24
2018-10-15 11:00:00,71.38189,74.8692,77.20856,75.73
